Kecamatan,Tanggal,Curah Hujan,Debit Air,Muka Air,Tinggi Banjir,Banjir Ya/Tidak
Cisanti,2020-09-08,-,3.9,0.19,-,0
Cisanti,2020-09-09,-,3.21,0.2,-,0
Cisanti,2020-09-10,-,3.23,0.19,-,0
Cisanti,2020-09-11,-,3.49,0.19,-,0
Cisanti,2020-09-12,-,3.18,0.19,-,0
Cisanti,2020-09-13,-,3.22,0.2,-,0
Cisanti,2020-09-14,-,3.23,0.19,-,0
Cisanti,2020-09-15,-,3.59,0.2,-,0
Cisanti,2020-09-16,-,3.22,0.21,-,0
Cisanti,2020-09-17,2.5,3.42,0.19,-,0
Cisanti,2020-09-18,-,3.71,0.21,-,0
Cisanti,2020-09-19,-,3.42,0.19,-,0
Cisanti,2020-09-20,12.2,3.7,0.21,-,0
Cisanti,2020-09-21,2.8,3.48,0.22,-,0
Cisanti,2020-09-22,4,3.9,0.2,-,0
Cisanti,2020-09-23,0,3.97,0.19,-,0
Cisanti,2020-09-24,-,3.73,0.19,-,0
Cisanti,2020-09-25,-,3.49,0.2,-,0
Cisanti,2020-09-26,-,3.44,0.19,-,0
Cisanti,2020-09-27,4.5,3.43,0.19,-,0
Cisanti,2020-09-28,2,3.52,0.18,-,0
Cisanti,2020-09-29,-,3.17,0.19,-,0
Cisanti,2020-09-30,-,3.63,0.18,-,0
Cisanti,2020-10-01,-,3.47,0.18,-,0
Cisanti,2020-10-02,-,3.44,0.17,-,0
Cisanti,2020-10-03,6.7,3.23,0.26,-,0
Cisanti,2020-10-04,2.5,4.73,0.19,-,0
Cisanti,2020-10-05,-,3.68,0.17,-,0
Cisanti,2020-10-06,-,3.19,0.16,-,0
Cisanti,2020-10-07,-,03.07,0.16,-,0
Cisanti,2020-10-08,-,2.99,0.15,-,0
Cisanti,2020-10-09,1.5,2.83,0.15,-,0
Cisanti,2020-10-10,31.5,2.89,0.17,-,0
Cisanti,2020-10-11,0,3.13,0.14,-,0
Cisanti,2020-10-12,7,3.33,0.15,-,0
Cisanti,2020-10-13,-,02.08,0.15,-,0
Cisanti,2020-10-14,-,2.89,0.14,-,0
Cisanti,2020-10-15,-,03.02,0.15,-,0
Cisanti,2020-10-16,-5,2.75,0.17,-,0
Cisanti,2020-10-17,-,2.91,0.18,-,0
Cisanti,2020-10-18,-9,3.44,0.17,-,0
Cisanti,2020-10-19,-,3.62,0.16,-,0
Cisanti,2020-10-20,-,3.43,0.23,-,0
Cisanti,2020-10-21,48.5,3.33,0.55,-,0
Cisanti,2020-10-22,12.5,4.17,0.34,-,0
Cisanti,2020-10-23,21,7.32,0.34,-,0
Cisanti,2020-10-24,5,5.86,0.29,-,0
Cisanti,2020-10-25,11.5,5.99,0.35,-,0
Cisanti,2020-10-26,24.5,5.51,0.66,-,0
Cisanti,2020-10-27,24,06.01,0.48,-,0
Cisanti,2020-10-28,6.5,8.37,0.31,-,0
Cisanti,2020-10-29,1.1,7.18,0.34,-,0
Cisanti,2020-10-30,2.5,5.73,0.35,-,0
Cisanti,2020-10-31,11,5.91,0.39,-,0
Cisanti,2020-11-01,17,6.19,9.14,-,0
Cisanti,2020-11-02,4.5,6.55,8.14,-,0
Cisanti,2020-11-03,-,6.59,7.59,-,0
Cisanti,2020-11-04,1.5,05.01,7.21,-,0
Cisanti,2020-11-05,-,4.55,7.99,-,0
Cisanti,2020-11-06,3.7,4.29,7.84,-,0
Cisanti,2020-11-07,-,4.39,9.44,-,0
Cisanti,2020-11-08,-,4.47,9.41,-,0
Cisanti,2020-11-09,-,3.68,7.8,-,0
Cisanti,2020-11-10,-,3.47,7.45,-,0
Cisanti,2020-11-11,-,3.13,11.23,-,0
Cisanti,2020-11-12,6.3,2.42,10.03,-,0
